time,open,high,low,close,tick_volume,spread,real_volume
2025-08-11,3403.61,3405.12,3341.02,3342.93,316556,8,0
2025-08-12,3342.83,3359.02,3330.81,3348.2,286663,5,0
2025-08-13,3349.76,3370.51,3342.47,3356.02,235963,5,0
2025-08-14,3357.18,3374.79,3329.74,3335.38,290373,5,0
2025-08-15,3337.02,3348.79,3332.33,3335.9,256479,8,0
2025-08-18,3336.39,3358.45,3323.5,3332.88,259104,8,0
2025-08-19,3333.77,3345.31,3314.84,3315.57,269303,8,0
2025-08-20,3316.5,3350.27,3311.42,3348.18,260546,8,0
2025-08-21,3350.09,3352.27,3325.04,3338.52,244782,8,0
2025-08-22,3339.07,3378.85,3321.29,3371.95,266931,5,0
2025-08-25,3371.25,3376.22,3359.51,3365.55,207454,8,0
2025-08-26,3366.54,3393.67,3351.37,3393.62,284744,8,0
2025-08-27,3394.1,3398.56,3373.51,3397.45,262897,8,0
2025-08-28,3398.31,3423.17,3384.36,3416.9,290867,8,0
2025-08-29,3416.67,3453.99,3404.16,3448.12,307982,8,0
2025-09-01,3444.29,3489.93,3437.04,3476.31,297163,5,0
2025-09-02,3474.73,3540.0,3470.04,3533.33,421879,5,0
2025-09-03,3530.61,3578.42,3526.35,3559.2,333719,8,0
2025-09-04,3559.97,3564.15,3511.13,3545.75,384847,5,0
2025-09-05,3543.92,3600.0,3540.13,3587.32,406864,5,0
2025-09-08,3583.72,3646.5,3579.47,3636.01,413197,5,0
2025-09-09,3634.8,3674.85,3625.84,3626.21,415500,8,0
2025-09-10,3625.04,3657.55,3620.13,3640.5,364608,8,0
2025-09-11,3642.71,3649.2,3612.31,3633.81,352259,5,0
2025-09-12,3634.23,3656.7,3630.44,3643.41,326565,5,0
2025-09-15,3644.67,3685.52,3626.51,3678.89,350177,8,0
2025-09-16,3680.72,3703.04,3674.43,3689.89,363023,8,0
2025-09-17,3689.58,3707.42,3646.13,3659.92,391050,5,0
2025-09-18,3660.82,3672.99,3627.74,3644.39,384618,5,0
2025-09-19,3643.29,3685.25,3632.18,3685.03,359978,8,0
2025-09-22,3684.78,3748.9,3683.66,3746.87,381047,8,0
2025-09-23,3745.19,3791.14,3736.41,3764.04,427375,5,0
2025-09-24,3766.03,3779.23,3717.39,3736.08,387533,5,0
2025-09-25,3738.94,3761.7,3722.09,3749.4,414185,5,0
2025-09-26,3748.66,3783.78,3734.44,3761.24,388455,8,0
2025-09-29,3760.57,3834.18,3760.43,3833.78,470432,8,0
2025-09-30,3830.94,3871.78,3793.07,3858.25,446590,5,0
2025-10-01,3857.44,3895.28,3853.23,3865.49,444814,5,0
2025-10-02,3869.01,3896.91,3819.06,3856.14,411525,5,0
2025-10-03,3857.01,3891.76,3837.94,3886.75,404988,5,0
2025-10-06,3886.14,3970.07,3884.24,3961.04,477288,5,0
2025-10-07,3958.39,3991.11,3940.64,3984.54,485791,8,0
2025-10-08,3984.64,4059.15,3983.52,4041.67,474958,5,0
2025-10-09,4040.39,4057.97,3944.39,3976.03,554141,5,0
2025-10-10,3979.47,4022.94,3946.64,4018.46,568065,5,0
2025-10-13,4012.06,4116.9,4007.39,4110.6,491771,5,0
2025-10-14,4110.64,4179.75,4090.39,4142.15,591017,5,0
2025-10-15,4143.01,4218.33,4140.75,4208.27,500697,5,0
2025-10-16,4209.54,4330.75,4199.93,4326.25,520381,5,0
2025-10-17,4335.41,4379.26,4186.05,4246.86,652357,5,0
2025-10-20,4243.5,4381.38,4218.95,4356.45,547128,5,0
2025-10-21,4358.7,4375.35,4081.34,4124.93,617416,5,0
2025-10-22,4125.52,4161.5,4004.06,4098.23,643928,5,0
2025-10-23,4104.99,4154.9,4066.18,4126.0,545004,5,0
2025-10-24,4128.98,4144.39,4043.87,4112.84,502537,5,0
2025-10-27,4076.86,4109.12,3971.27,3981.35,552016,5,0
2025-10-28,3980.96,4019.73,3886.62,3952.47,539217,5,0
2025-10-29,3955.53,4030.32,3915.51,3930.47,544277,5,0
2025-10-30,3926.48,4027.14,3915.3,4024.17,552707,5,0
2025-10-31,4022.54,4046.2,3972.24,4003.18,506387,5,0
2025-11-03,3983.73,4030.55,3962.52,4001.2,442953,5,0
2025-11-04,4002.42,4005.75,3928.48,3931.75,455110,5,0
2025-11-05,3933.71,3990.49,3929.51,3979.24,388274,5,0
2025-11-06,3977.21,4019.63,3964.48,3976.79,398591,5,0
2025-11-07,3975.12,4027.5,3974.85,4001.15,366205,8,0
2025-11-10,3999.21,4116.67,3999.0,4115.96,421754,5,0
2025-11-11,4116.61,4149.0,4096.93,4126.97,430572,5,0
2025-11-12,4129.54,4211.77,4098.69,4195.61,507926,6,0
2025-11-13,4203.15,4245.12,4145.31,4171.32,543326,5,0
2025-11-14,4172.25,4211.27,4032.11,4084.72,548178,5,0
2025-11-17,4082.52,4106.61,4006.82,4045.52,480241,5,0
2025-11-18,4051.34,4082.3,3997.7,4067.63,488075,5,0
2025-11-19,4068.81,4132.81,4055.57,4077.97,481552,5,0
2025-11-20,4080.02,4110.07,4038.76,4077.26,526822,5,0
2025-11-21,4074.6,4101.22,4022.26,4065.8,529064,5,0
2025-11-24,4068.96,4139.99,4039.89,4134.78,427655,5,0
2025-11-25,4133.73,4159.32,4109.47,4130.59,478469,5,0
2025-11-26,4132.59,4173.55,4129.66,4163.91,414043,5,0
2025-11-27,4165.09,4168.78,4142.53,4157.45,311050,10,0
2025-11-28,4159.71,4226.82,4152.58,4217.36,328014,5,0
2025-12-01,4229.15,4264.59,4205.56,4232.16,539807,10,0
